match_id,set_no,game_no,point_no,player1,player2,elapsed_time,p1_distance_run,p2_distance_run,p1_sets,p2_sets,p1_games,p2_games,p1_points_won,p2_points_won,set_victor,game_victor,point_victor,p1_score,p2_score,server,serve_no,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed
2023-wimbledon-1402,3,13,221,Grigor Dimitrov,Holger Rune,2:40:15,22.983,27.161,1,1,6,6,111,110,0,0,1,0,3,1,2,7,99,BC,NCTL,ND,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023-wimbledon-1402,3,13,222,Grigor Dimitrov,Holger Rune,2:41:19,20.105,27.415,1,1,6,6,111,111,0,0,2,1,3,1,1,6,118,W,CTL,D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,3,13,223,Grigor Dimitrov,Holger Rune,2:42:06,20.985,21.808,1,1,6,6,111,112,0,0,2,1,4,2,2,5,110,C,CTL,ND,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,3,13,224,Grigor Dimitrov,Holger Rune,2:43:19,35.064,25.77,1,1,6,6,112,112,0,0,1,1,5,2,1,8,120,W,CTL,ND,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023-wimbledon-1402,3,13,225,Grigor Dimitrov,Holger Rune,2:44:04,0.654,0.991,1,1,6,6,113,112,0,0,1,2,5,1,1,1,129,W,CTL,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,3,13,226,Grigor Dimitrov,Holger Rune,2:44:40,21.352,18.143,1,1,6,6,113,113,0,0,2,3,5,1,2,2,95,C,NCTL,D,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,3,13,227,Grigor Dimitrov,Holger Rune,2:45:41,17.195,17.567,1,1,6,6,114,113,0,0,1,3,6,2,2,4,97,BW,NCTL,D,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023-wimbledon-1402,3,13,228,Grigor Dimitrov,Holger Rune,2:46:31,13.219,10.665,1,1,6,6,114,114,2,2,2,4,6,2,1,1,113,BW,NCTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,1,229,Grigor Dimitrov,Holger Rune,2:49:58,3.539,2.077,1,2,0,0,114,115,0,0,2,0,0,2,1,1,118,W,CTL,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,1,230,Grigor Dimitrov,Holger Rune,2:50:13,25.712,24.958,1,2,0,0,114,116,0,0,2,0,15,2,2,7,89,B,NCTL,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,1,231,Grigor Dimitrov,Holger Rune,2:50:52,6.812,5.642,1,2,0,0,115,116,0,0,1,0,30,2,1,2,119,BW,NCTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,1,232,Grigor Dimitrov,Holger Rune,2:51:16,1.294,1.108,1,2,0,0,116,116,0,0,1,15,30,2,2,0,NA,BW,CTL,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,1,233,Grigor Dimitrov,Holger Rune,2:51:54,9.325,8.43,1,2,0,0,116,117,0,0,2,30,30,2,2,3,113,BW,NCTL,ND,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,1,234,Grigor Dimitrov,Holger Rune,2:52:25,28.083,31.022,1,2,0,0,116,118,0,2,2,30,40,2,1,9,118,BW,NCTL,ND,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,2,235,Grigor Dimitrov,Holger Rune,2:53:35,5.089,7.096,1,2,0,1,116,119,0,0,2,0,0,1,2,2,105,BC,NCTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,2,236,Grigor Dimitrov,Holger Rune,2:54:08,15.528,15.567,1,2,0,1,117,119,0,0,1,0,15,1,1,5,125,C,CTL,ND,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023-wimbledon-1402,4,2,237,Grigor Dimitrov,Holger Rune,2:54:39,6.489,7.686,1,2,0,1,118,119,0,0,1,15,15,1,1,3,135,C,NCTL,NA,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023-wimbledon-1402,4,2,238,Grigor Dimitrov,Holger Rune,2:55:06,0.514,0.742,1,2,0,1,119,119,0,0,1,30,15,1,1,1,128,W,CTL,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,2,239,Grigor Dimitrov,Holger Rune,2:55:27,8.101,8.544,1,2,0,1,120,119,0,1,1,40,15,1,2,3,95,C,NCTL,D,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,3,240,Grigor Dimitrov,Holger Rune,2:56:16,18.374,14.414,1,2,1,1,120,120,0,0,2,0,0,2,2,5,116,W,CTL,D,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,3,241,Grigor Dimitrov,Holger Rune,2:56:52,13.913,6.556,1,2,1,1,120,121,0,0,2,0,15,2,2,3,110,BW,NCTL,ND,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,3,242,Grigor Dimitrov,Holger Rune,2:57:24,3.236,2.221,1,2,1,1,120,122,0,0,2,0,30,2,1,1,124,BC,CTL,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,3,243,Grigor Dimitrov,Holger Rune,2:57:36,3.172,3.168,1,2,1,1,120,123,0,2,2,0,40,2,2,1,109,BC,NCTL,D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,4,244,Grigor Dimitrov,Holger Rune,2:59:24,3.065,2.806,1,2,1,2,121,123,0,0,1,0,0,1,2,1,103,B,NCTL,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,4,245,Grigor Dimitrov,Holger Rune,2:59:54,20.939,17.838,1,2,1,2,122,123,0,0,1,15,0,1,2,5,100,BC,NCTL,D,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,4,246,Grigor Dimitrov,Holger Rune,3:00:32,0.569,0.938,1,2,1,2,123,123,0,0,1,30,0,1,1,1,136,C,NCTL,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,4,247,Grigor Dimitrov,Holger Rune,3:00:51,18.707,19.268,1,2,1,2,123,124,0,0,2,40,0,1,2,4,99,B,CTL,D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,4,248,Grigor Dimitrov,Holger Rune,3:01:38,2.053,3.048,1,2,1,2,124,124,0,1,1,40,15,1,1,1,133,C,NCTL,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,5,249,Grigor Dimitrov,Holger Rune,3:02:11,4.291,3.908,1,2,2,2,124,125,0,0,2,0,0,2,1,1,121,BW,NCTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,5,250,Grigor Dimitrov,Holger Rune,3:02:35,6.502,6.018,1,2,2,2,124,126,0,0,2,0,15,2,1,1,105,W,CTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,5,251,Grigor Dimitrov,Holger Rune,3:02:54,16.497,13.84,1,2,2,2,124,127,0,0,2,0,30,2,1,3,123,BC,NCTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,5,252,Grigor Dimitrov,Holger Rune,3:03:12,0.705,0.67,1,2,2,2,124,128,0,2,2,0,40,2,1,1,118,C,NCTL,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,6,253,Grigor Dimitrov,Holger Rune,3:05:32,5.42,6.374,1,2,2,3,124,129,0,0,2,0,0,1,1,2,130,BC,NCTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,6,254,Grigor Dimitrov,Holger Rune,3:05:53,7.263,9.605,1,2,2,3,125,129,0,0,1,0,15,1,2,3,97,B,NCTL,ND,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,6,255,Grigor Dimitrov,Holger Rune,3:06:30,21.066,24.82,1,2,2,3,125,130,0,0,2,15,15,1,2,6,94,BC,NCTL,ND,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,6,256,Grigor Dimitrov,Holger Rune,3:07:17,5.744,4.838,1,2,2,3,126,130,0,0,1,15,30,1,1,1,127,BW,NCTL,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,6,257,Grigor Dimitrov,Holger Rune,3:07:42,0.8,0.984,1,2,2,3,126,131,0,0,2,30,30,1,2,0,NA,C,CTL,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,6,258,Grigor Dimitrov,Holger Rune,3:08:19,1.007,1.454,1,2,2,3,126,132,0,2,2,30,40,1,2,0,NA,B,CTL,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
2023-wimbledon-1402,4,7,259,Grigor Dimitrov,Holger Rune,3:09:06,48.017,42.185,1,2,2,4,127,132,0,0,1,0,0,2,1,12,116,BW,NCTL,D,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,7,260,Grigor Dimitrov,Holger Rune,3:09:55,21.792,25.701,1,2,2,4,127,133,0,0,2,15,0,2,2,5,92,B,NCTL,ND,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,7,261,Grigor Dimitrov,Holger Rune,3:11:10,9.781,8.082,1,2,2,4,127,134,0,0,2,15,15,2,1,3,126,C,NCTL,ND,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1402,4,7,262,Grigor Dimitrov,Holger Rune,3:11:35,5.905,5.709,1,2,2,4,127,135,0,0,2,15,30,2,1,1,121,W,CTL,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,7,263,Grigor Dimitrov,Holger Rune,3:11:55,9.619,8.225,1,2,2,4,128,135,0,0,1,15,40,2,2,2,93,BC,NCTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,7,264,Grigor Dimitrov,Holger Rune,3:12:53,1.117,1.017,1,2,2,4,128,136,0,2,2,30,40,2,1,1,116,W,CTL,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,8,265,Grigor Dimitrov,Holger Rune,3:14:42,12.04,17.834,1,2,2,5,129,136,0,0,1,0,0,1,1,3,114,W,NCTL,ND,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023-wimbledon-1402,4,8,266,Grigor Dimitrov,Holger Rune,3:15:06,17.669,24.754,1,2,2,5,130,136,0,0,1,15,0,1,1,5,112,B,NCTL,ND,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023-wimbledon-1402,4,8,267,Grigor Dimitrov,Holger Rune,3:15:37,2.17,3.299,1,2,2,5,131,136,0,0,1,30,0,1,1,1,110,BW,NCTL,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,8,268,Grigor Dimitrov,Holger Rune,3:15:56,0.951,0.935,1,2,2,5,132,136,0,1,1,40,0,1,2,1,109,C,NCTL,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,9,269,Grigor Dimitrov,Holger Rune,3:16:56,14.919,12.963,1,2,3,5,132,137,0,0,2,0,0,2,1,1,122,BW,NCTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,9,270,Grigor Dimitrov,Holger Rune,3:17:22,14.296,14.667,1,2,3,5,133,137,0,0,1,0,15,2,2,4,101,W,NCTL,ND,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,9,271,Grigor Dimitrov,Holger Rune,3:18:05,67.775,85.33,1,2,3,5,134,137,0,0,1,15,15,2,1,20,126,BC,NCTL,ND,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
2023-wimbledon-1402,4,9,272,Grigor Dimitrov,Holger Rune,3:19:19,36.369,34.102,1,2,3,5,134,138,0,0,2,30,15,2,2,11,100,B,NCTL,D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,9,273,Grigor Dimitrov,Holger Rune,3:20:22,10.637,9.101,1,2,3,5,134,139,0,0,2,30,30,2,2,3,101,B,CTL,ND,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1402,4,9,274,Grigor Dimitrov,Holger Rune,3:21:14,50.732,53.266,1,2,3,5,134,140,2,2,2,30,40,2,2,13,98,BW,CTL,D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,1,1,Daniil Medvedev,Jiri Lehecka,0:00:00,15.999,18.557,0,0,0,0,0,1,0,0,2,0,0,2,1,3,112,W,CTL,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,1,2,Daniil Medvedev,Jiri Lehecka,0:00:26,26.087,22.571,0,0,0,0,1,1,0,0,1,0,15,2,2,6,100,B,NCTL,ND,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,1,3,Daniil Medvedev,Jiri Lehecka,0:01:10,4.538,5.213,0,0,0,0,1,2,0,0,2,15,15,2,2,1,109,B,CTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,1,4,Daniil Medvedev,Jiri Lehecka,0:01:42,6.779,7.981,0,0,0,0,2,2,0,0,1,15,30,2,1,2,124,W,CTL,ND,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,1,5,Daniil Medvedev,Jiri Lehecka,0:02:05,1.038,0.961,0,0,0,0,3,2,0,0,1,30,30,2,2,0,NA,W,CTL,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,1,6,Daniil Medvedev,Jiri Lehecka,0:02:34,9.169,15.126,0,0,0,0,3,3,0,0,2,40,30,2,1,3,127,BW,NCTL,NA,0,0,0,1,B,0,0,0,0,0,1,0,1,1,0,0,0,1,0
2023-wimbledon-1403,1,1,7,Daniil Medvedev,Jiri Lehecka,0:02:58,42.78,43.622,0,0,0,0,4,3,0,0,1,40,40,2,1,10,127,B,NCTL,ND,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,1,8,Daniil Medvedev,Jiri Lehecka,0:03:37,7.379,8.473,0,0,0,0,5,3,0,1,1,AD,40,2,1,2,132,C,NCTL,ND,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2023-wimbledon-1403,1,2,9,Daniil Medvedev,Jiri Lehecka,0:04:40,17.583,28.239,0,0,1,0,5,4,0,0,2,0,0,1,2,6,102,B,NCTL,ND,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,2,10,Daniil Medvedev,Jiri Lehecka,0:05:14,3.202,4.835,0,0,1,0,6,4,0,0,1,0,15,1,2,1,104,C,NCTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,2,11,Daniil Medvedev,Jiri Lehecka,0:05:45,16.809,17.128,0,0,1,0,6,5,0,0,2,15,15,1,2,4,96,BW,NCTL,D,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1403,1,2,12,Daniil Medvedev,Jiri Lehecka,0:06:18,11.254,16.566,0,0,1,0,7,5,0,0,1,15,30,1,1,5,124,C,NCTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,2,13,Daniil Medvedev,Jiri Lehecka,0:06:47,17.674,16.704,0,0,1,0,8,5,0,0,1,30,30,1,2,5,97,B,NCTL,D,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,2,14,Daniil Medvedev,Jiri Lehecka,0:07:23,9.914,12.933,0,0,1,0,9,5,0,1,1,40,30,1,1,3,119,C,NCTL,D,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,3,15,Daniil Medvedev,Jiri Lehecka,0:07:57,4.853,6.082,0,0,2,0,9,6,0,0,2,0,0,2,1,1,115,W,CTL,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,3,16,Daniil Medvedev,Jiri Lehecka,0:08:18,13.472,12.787,0,0,2,0,9,7,0,0,2,0,15,2,1,3,128,W,CTL,ND,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1403,1,3,17,Daniil Medvedev,Jiri Lehecka,0:08:43,2.811,4.036,0,0,2,0,9,8,0,0,2,0,30,2,1,1,122,C,NCTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,3,18,Daniil Medvedev,Jiri Lehecka,0:09:04,13.051,4.72,0,0,2,0,9,9,0,2,2,0,40,2,1,1,119,C,NCTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,4,19,Daniil Medvedev,Jiri Lehecka,0:11:04,1.152,1.334,0,0,2,1,9,10,0,0,2,0,0,1,2,0,NA,W,CTL,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,4,20,Daniil Medvedev,Jiri Lehecka,0:11:31,11.705,17.981,0,0,2,1,10,10,0,0,1,0,15,1,1,3,118,BW,NCTL,ND,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,4,21,Daniil Medvedev,Jiri Lehecka,0:11:55,8.465,10.45,0,0,2,1,10,11,0,0,2,15,15,1,2,2,103,BW,NCTL,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,4,22,Daniil Medvedev,Jiri Lehecka,0:12:26,6.275,7.239,0,0,2,1,11,11,0,0,1,15,30,1,1,1,122,W,CTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,4,23,Daniil Medvedev,Jiri Lehecka,0:12:45,4.337,4.525,0,0,2,1,12,11,0,0,1,30,30,1,1,1,107,BW,NCTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,4,24,Daniil Medvedev,Jiri Lehecka,0:13:03,27.016,37.264,0,0,2,1,13,11,0,1,1,40,30,1,1,7,124,W,CTL,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,5,25,Daniil Medvedev,Jiri Lehecka,0:13:45,7.857,6.505,0,0,3,1,14,11,0,0,1,0,0,2,2,2,97,BC,NCTL,D,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,5,26,Daniil Medvedev,Jiri Lehecka,0:14:12,11.527,8.151,0,0,3,1,15,11,0,0,1,15,0,2,2,2,87,BW,CTL,ND,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,5,27,Daniil Medvedev,Jiri Lehecka,0:14:44,18.557,27.227,0,0,3,1,15,12,0,0,2,30,0,2,1,7,115,BW,NCTL,ND,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1403,1,5,28,Daniil Medvedev,Jiri Lehecka,0:15:32,37.373,37.401,0,0,3,1,16,12,0,0,1,30,15,2,2,8,99,BC,NCTL,ND,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,5,29,Daniil Medvedev,Jiri Lehecka,0:16:39,10.024,11.29,0,0,3,1,16,13,0,0,2,40,15,2,1,1,116,W,NCTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-wimbledon-1403,1,5,30,Daniil Medvedev,Jiri Lehecka,0:17:00,8.142,9.012,0,0,3,1,16,14,0,0,2,40,30,2,1,3,118,B,CTL,NA,0,0,0,1,F,0,0,0,0,0,1,0,1,1,0,0,0,1,0
2023-wimbledon-1403,1,5,31,Daniil Medvedev,Jiri Lehecka,0:17:25,30.925,29.452,0,0,3,1,16,15,0,0,2,40,40,2,2,9,106,B,NCTL,ND,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,5,32,Daniil Medvedev,Jiri Lehecka,0:18:14,23.97,17.62,0,0,3,1,17,15,0,0,1,40,AD,2,1,4,127,C,NCTL,ND,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,5,33,Daniil Medvedev,Jiri Lehecka,0:18:42,0.09,0.972,0,0,3,1,17,16,0,0,2,40,40,2,1,1,118,C,NCTL,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,5,34,Daniil Medvedev,Jiri Lehecka,0:19:03,12.901,10.28,0,0,3,1,18,16,0,0,1,40,AD,2,1,4,126,BW,NCTL,ND,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,5,35,Daniil Medvedev,Jiri Lehecka,0:19:29,5.724,8.852,0,0,3,1,18,17,0,0,2,40,40,2,1,1,116,BW,NCTL,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,5,36,Daniil Medvedev,Jiri Lehecka,0:19:51,37.044,43.197,0,0,3,1,18,18,0,2,2,40,AD,2,2,7,95,BW,CTL,D,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,6,37,Daniil Medvedev,Jiri Lehecka,0:21:54,1.024,1.047,0,0,3,2,18,19,0,0,2,0,0,1,2,0,NA,C,CTL,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,6,38,Daniil Medvedev,Jiri Lehecka,0:22:19,54.835,45.906,0,0,3,2,18,20,0,0,2,0,15,1,2,12,93,BW,CTL,D,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1403,1,6,39,Daniil Medvedev,Jiri Lehecka,0:23:07,0.756,0.614,0,0,3,2,19,20,0,0,1,0,30,1,1,1,117,C,NCTL,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,6,40,Daniil Medvedev,Jiri Lehecka,0:23:27,0.536,0.762,0,0,3,2,20,20,0,0,1,15,30,1,1,1,118,C,NCTL,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,6,41,Daniil Medvedev,Jiri Lehecka,0:24:05,2.896,4.833,0,0,3,2,21,20,0,0,1,30,30,1,1,1,110,W,CTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,6,42,Daniil Medvedev,Jiri Lehecka,0:24:24,2.312,2.583,0,0,3,2,22,20,0,1,1,40,30,1,1,1,118,W,CTL,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,7,43,Daniil Medvedev,Jiri Lehecka,0:24:57,41.61,36.732,0,0,4,2,23,20,0,0,1,0,0,2,2,12,107,BC,NCTL,ND,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,7,44,Daniil Medvedev,Jiri Lehecka,0:25:43,18.026,14.138,0,0,4,2,23,21,0,0,2,15,0,2,1,3,121,C,NCTL,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,7,45,Daniil Medvedev,Jiri Lehecka,0:26:13,2.683,3.454,0,0,4,2,23,22,0,0,2,15,15,2,1,1,114,BC,NCTL,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,7,46,Daniil Medvedev,Jiri Lehecka,0:26:32,4.545,5.249,0,0,4,2,23,23,0,0,2,15,30,2,2,1,95,BC,NCTL,ND,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,7,47,Daniil Medvedev,Jiri Lehecka,0:27:15,0.808,0.965,0,0,4,2,23,24,0,2,2,15,40,2,1,1,119,C,NCTL,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,8,48,Daniil Medvedev,Jiri Lehecka,0:28:56,8.643,13.09,0,0,4,3,24,24,0,0,1,0,0,1,1,1,108,W,NCTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,8,49,Daniil Medvedev,Jiri Lehecka,0:29:15,20.689,25.706,0,0,4,3,25,24,0,0,1,15,0,1,2,5,102,C,NCTL,D,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,8,50,Daniil Medvedev,Jiri Lehecka,0:29:58,12.686,11.684,0,0,4,3,25,25,0,0,2,30,0,1,1,4,123,C,NCTL,ND,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,8,51,Daniil Medvedev,Jiri Lehecka,0:30:20,5.192,7.857,0,0,4,3,25,26,0,0,2,30,15,1,2,2,85,B,NCTL,ND,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1403,1,8,52,Daniil Medvedev,Jiri Lehecka,0:30:45,0.658,0.724,0,0,4,3,26,26,0,0,1,30,30,1,1,1,123,C,CTL,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
